,transaction_id,tx_datetime,customer_id,terminal_id,tx_amount,tx_time_seconds,tx_time_days,TX_FRAUD,TX_FRAUD_SCENARIO
1737736,1737736,2024-02-11 12:18:15,1182,8302,852.98,6265095,72,0.1,1
757271,757271,2024-01-01 13:10:22,4303,592,2290.36,2725822,31,0.4,1
357731,357731,2023-12-15 19:09:02,4543,2896,739.03,1278542,14,0.1,1
1730875,1730875,2024-02-11 08:10:12,1029,7248,1190.46,6250212,72,0.2,1
171716,171716,2023-12-08 06:53:26,4106,8545,2837.69,629606,7,0.4,1
638548,638548,2023-12-27 13:59:14,4717,4192,68.3,2296754,26,0.0,0
1117010,1117010,2024-01-16 13:44:17,2009,3179,2628.94,4023857,46,0.4,1
411501,411501,2023-12-18 06:48:23,33,231,756.57,1493303,17,0.1,1
1891218,1891218,2024-02-17 20:24:01,1795,4896,1066.35,6812641,78,0.2,1
1269885,1269885,2024-01-22 23:39:48,4613,7441,188.67,4577988,52,0.0,0
771517,771517,2024-01-02 07:12:07,2992,9807,1293.77,2790727,32,0.2,1
723210,723210,2023-12-31 06:46:56,212,4244,1255.75,2616416,30,0.2,1
585968,585968,2023-12-25 11:06:44,716,3140,125.43,2113604,24,0.0,0
1148516,1148516,2024-01-17 19:46:40,2856,1325,1422.48,4132000,47,0.2,1
522019,522019,2023-12-22 15:48:22,3468,8857,144.84,1871302,21,0.0,0
547793,547793,2023-12-23 17:07:44,2647,7573,1073.25,1962464,22,0.2,1
81330,81330,2023-12-04 10:32:40,426,7107,1172.05,297160,3,0.2,1
1151993,1151993,2024-01-18 04:31:26,168,4737,1645.07,4163486,48,0.2,1
1964092,1964092,2024-02-20 22:31:13,1777,5444,418.64,7079473,81,0.0,0
1033360,1033360,2024-01-13 06:03:01,3694,2205,3896.32,3736981,43,0.6000000000000001,1
2147461,2147461,2024-02-28 13:47:32,129,1357,1894.42,7739252,89,0.2,1
1584808,1584808,2024-02-05 06:25:36,1826,3782,919.85,5725536,66,0.1,1
1284032,1284032,2024-01-23 13:09:47,1889,1017,2636.09,4626587,53,0.4,1
1461409,1461409,2024-01-30 22:40:35,1957,2817,1813.7,5265635,60,0.2,1
1952668,1952668,2024-02-20 12:09:28,3781,3589,945.2,7042168,81,0.1,1
853245,853245,2024-01-05 13:17:28,4398,4038,1531.51,3071848,35,0.2,1
589536,589536,2023-12-25 13:07:22,4034,2678,2729.89,2120842,24,0.4,1
225329,225329,2023-12-10 10:40:24,4835,9158,1844.02,816024,9,0.2,1
1669259,1669259,2024-02-08 14:21:38,1302,6016,58.53,6013298,69,0.0,0
1707152,1707152,2024-02-10 08:22:04,2160,9869,1112.56,6164524,71,0.2,1
1619751,1619751,2024-02-06 13:28:38,1094,8373,2723.03,5837318,67,0.4,1
208754,208754,2023-12-09 14:58:47,4691,4523,1050.99,745127,8,0.2,1
1796866,1796866,2024-02-14 00:23:41,4596,6693,1203.87,6481421,75,0.2,1
2150158,2150158,2024-02-28 15:32:33,1257,198,1603.57,7745553,89,0.2,1
309070,309070,2023-12-13 18:32:14,260,9975,1067.49,1103534,12,0.2,1
468163,468163,2023-12-20 12:24:24,1444,257,57.74,1686264,19,0.0,0
1367939,1367939,2024-01-27 05:09:16,2573,7518,509.96,4943356,57,0.1,1
1910985,1910985,2024-02-18 15:58:00,2754,3518,1008.06,6883080,79,0.2,1
86406,86406,2023-12-04 13:26:55,3928,5114,341.98,307615,3,0.0,0
1893241,1893241,2024-02-18 02:43:08,3698,8711,919.05,6835388,79,0.1,1
1899612,1899612,2024-02-18 09:08:50,3153,4290,1560.88,6858530,79,0.2,1
439679,439679,2023-12-19 09:52:48,2118,20,1133.4,1590768,18,0.2,1
682830,682830,2023-12-29 11:43:14,379,341,722.67,2461394,28,0.1,1
192937,192937,2023-12-09 03:25:43,1925,8585,451.75,703543,8,0.0,0
888784,888784,2024-01-07 04:37:40,3798,2278,614.45,3213460,37,0.1,1
2139242,2139242,2024-02-28 09:05:12,4338,4045,789.57,7722312,89,0.1,1
1199577,1199577,2024-01-20 04:02:54,1690,3719,2411.35,4334574,50,0.4,1
987116,987116,2024-01-11 07:26:10,3306,8538,871.52,3569170,41,0.1,1
1595722,1595722,2024-02-05 13:23:28,1975,7986,203.69,5750608,66,0.0,0
1473549,1473549,2024-01-31 11:56:04,4396,4261,1536.74,5313364,61,0.2,1
1198078,1198078,2024-01-19 23:41:19,1992,2757,139.83,4318879,49,0.0,0
299941,299941,2023-12-13 12:13:20,2909,5357,1843.8,1080800,12,0.2,1
1507445,1507445,2024-02-01 19:09:22,2653,8326,2022.05,5425762,62,0.4,1
443861,443861,2023-12-19 12:18:01,4597,3430,30.43,1599481,18,0.0,0
2014790,2014790,2024-02-23 05:12:35,4721,4723,490.64,7276355,84,0.0,0
1347110,1347110,2024-01-26 07:57:46,394,2523,648.3,4867066,56,0.1,1
559740,559740,2023-12-24 09:45:17,2923,9659,911.8,2022317,23,0.1,1
410207,410207,2023-12-18 05:31:16,129,2300,888.77,1488676,17,0.1,1
1663455,1663455,2024-02-08 10:57:17,1348,1282,1259.95,6001037,69,0.2,1
1661764,1661764,2024-02-08 09:59:19,4904,3524,1630.57,5997559,69,0.2,1
745533,745533,2024-01-01 05:08:20,2437,4019,2896.38,2696900,31,0.4,1
520219,520219,2023-12-22 14:34:51,1699,2827,1374.98,1866891,21,0.2,1
1736475,1736475,2024-02-11 11:35:21,1764,5532,1568.02,6262521,72,0.2,1
442230,442230,2023-12-19 11:21:55,2498,2306,392.34,1596115,18,0.0,0
476463,476463,2023-12-20 18:10:59,4721,79,1099.58,1707059,19,0.2,1
1349803,1349803,2024-01-26 09:46:08,4439,7046,229.67,4873568,56,0.0,0
1861032,1861032,2024-02-16 14:39:50,1210,6401,1139.9,6705590,77,0.2,1
121889,121889,2023-12-06 04:47:22,1765,4965,505.25,449242,5,0.1,1
809640,809640,2024-01-03 16:06:36,2924,2057,1236.0,2909196,33,0.2,1
927135,927135,2024-01-08 14:33:13,3549,5849,90.28,3335593,38,0.0,0
208142,208142,2023-12-09 14:36:13,3225,6853,1314.01,743773,8,0.2,1
950720,950720,2024-01-09 14:18:25,820,2355,123.9,3421105,39,0.0,0
1995582,1995582,2024-02-22 09:09:08,3428,7541,433.59,7204148,83,0.0,0
319895,319895,2023-12-14 09:49:10,4173,2959,570.56,1158550,13,0.1,1
132425,132425,2023-12-06 12:20:53,3653,1374,403.77,476453,5,0.0,0
1147381,1147381,2024-01-17 18:20:36,693,5303,12.41,4126836,47,0.0,0
1470806,1470806,2024-01-31 10:21:58,3529,768,1653.39,5307718,61,0.2,1
1676785,1676785,2024-02-08 22:14:57,328,1768,791.67,6041697,69,0.1,1
1186322,1186322,2024-01-19 12:02:27,4574,2098,267.63,4276947,49,0.0,0
1490669,1490669,2024-02-01 07:46:38,1656,9355,735.26,5384798,62,0.1,1
254247,254247,2023-12-11 13:30:25,4563,732,1744.75,912625,10,0.2,1
1765010,1765010,2024-02-12 14:21:24,4366,4118,88.53,6358884,73,0.0,0
913635,913635,2024-01-08 05:37:01,1905,3546,1845.16,3303421,38,0.2,1
1681018,1681018,2024-02-09 06:40:50,4576,5381,398.95,6072050,70,0.0,0
91076,91076,2023-12-04 16:30:45,350,9227,220.0,318645,3,0.0,0
1329926,1329926,2024-01-25 12:08:16,3553,9471,1128.5,4795696,55,0.2,1
612667,612667,2023-12-26 12:47:01,503,8633,15.52,2206021,25,0.0,0
649283,649283,2023-12-28 04:53:46,4040,5281,2099.99,2350426,27,0.4,1
1704305,1704305,2024-02-10 06:07:49,339,2440,1540.13,6156469,71,0.2,1
1349750,1349750,2024-01-26 09:44:14,1035,3453,20.35,4873454,56,0.0,0
1606981,1606981,2024-02-06 04:29:08,9,7434,2119.54,5804948,67,0.4,1
571663,571663,2023-12-24 17:11:36,921,6880,262.39,2049096,23,0.0,0
440611,440611,2023-12-19 10:26:32,3176,2509,980.73,1592792,18,0.1,1
1187255,1187255,2024-01-19 12:33:52,4501,3919,188.57,4278832,49,0.0,0
647329,647329,2023-12-28 00:26:44,4796,9349,769.05,2334404,27,0.1,1
1128485,1128485,2024-01-17 05:21:51,4805,1197,92.2,4080111,47,0.0,0
42919,42919,2023-12-02 16:14:56,1457,2916,336.99,144896,1,0.0,0
1814626,1814626,2024-02-14 15:30:21,339,581,1607.49,6535821,75,0.2,1
1079477,1079477,2024-01-15 03:42:29,939,3533,1644.85,3901349,45,0.2,1
1845627,1845627,2024-02-16 03:09:29,4216,6588,1651.74,6664169,77,0.2,1
549801,549801,2023-12-23 19:10:15,1518,929,1315.31,1969815,22,0.2,1
999801,999801,2024-01-11 15:17:17,4039,4863,789.69,3597437,41,0.1,1
958192,958192,2024-01-09 22:19:40,3227,6798,463.49,3449980,39,0.0,0
2016532,2016532,2024-02-23 06:56:30,1360,3274,1561.76,7282590,84,0.2,1
1208318,1208318,2024-01-20 11:02:05,2929,5138,1543.77,4359725,50,0.2,1
1435540,1435540,2024-01-29 19:17:27,4471,3824,433.28,5167047,59,0.0,0
1658381,1658381,2024-02-08 07:45:03,2026,1239,1485.37,5989503,69,0.2,1
345087,345087,2023-12-15 10:32:19,1154,7260,2665.77,1247539,14,0.4,1
242300,242300,2023-12-11 05:41:39,3232,92,8.45,884499,10,0.0,0
44955,44955,2023-12-02 17:57:58,857,8196,1201.82,151078,1,0.2,1
908591,908591,2024-01-07 18:53:42,1719,3634,764.45,3264822,37,0.1,1
1774606,1774606,2024-02-13 04:24:05,3674,3275,1777.71,6409445,74,0.2,1
937400,937400,2024-01-09 05:40:21,569,6226,664.06,3390021,39,0.1,1
388494,388494,2023-12-17 07:30:41,651,1509,2301.93,1409441,16,0.4,1
471636,471636,2023-12-20 14:27:00,2886,3562,253.7,1693620,19,0.0,0
1300295,1300295,2024-01-24 08:33:47,3771,9578,946.86,4696427,54,0.1,1
900083,900083,2024-01-07 12:41:20,2544,6201,843.86,3242480,37,0.1,1
1328344,1328344,2024-01-25 11:15:57,3548,7292,978.12,4792557,55,0.1,1
35143,35143,2023-12-02 11:31:12,2628,6848,130.38,127872,1,0.0,0
1155659,1155659,2024-01-18 08:05:48,1843,6727,1940.75,4176348,48,0.2,1
79852,79852,2023-12-04 09:40:40,4484,7138,113.43,294040,3,0.0,0
1605178,1605178,2024-02-06 00:08:23,2335,8932,1166.26,5789303,67,0.2,1
1995239,1995239,2024-02-22 08:56:18,2510,1808,916.03,7203378,83,0.1,1
1421615,1421615,2024-01-29 09:46:02,1006,244,2216.6,5132762,59,0.4,1
931868,931868,2024-01-08 18:17:01,4582,1333,2043.0,3349021,38,0.4,1
484824,484824,2023-12-21 07:57:00,2983,5296,682.09,1756620,20,0.1,1
2105886,2105886,2024-02-26 19:04:11,2522,2458,122.99,7585451,87,0.0,0
276889,276889,2023-12-12 12:43:22,271,8079,84.61,996202,11,0.0,0
1539084,1539084,2024-02-03 07:59:48,3270,7044,1450.32,5558388,64,0.2,1
1096018,1096018,2024-01-15 15:27:19,4155,3770,214.19,3943639,45,0.0,0
1738524,1738524,2024-02-11 12:44:52,1315,4556,1511.83,6266692,72,0.2,1
1136108,1136108,2024-01-17 10:56:06,3142,5722,194.28,4100166,47,0.0,0
1225658,1225658,2024-01-21 06:31:26,3305,7735,847.79,4429886,51,0.1,1
1939884,1939884,2024-02-19 22:15:02,297,1377,1687.47,6992102,80,0.2,1
1891719,1891719,2024-02-17 21:23:58,4158,470,260.42,6816238,78,0.0,0
1617054,1617054,2024-02-06 11:58:30,2664,6280,1787.02,5831910,67,0.2,1
1984133,1984133,2024-02-21 16:56:52,685,4662,2748.94,7145812,82,0.4,1
1421132,1421132,2024-01-29 09:29:04,4512,72,2162.73,5131744,59,0.4,1
1282504,1282504,2024-01-23 12:15:25,532,177,345.77,4623325,53,0.0,0
794242,794242,2024-01-03 06:00:31,805,5188,2430.47,2872831,33,0.4,1
133136,133136,2023-12-06 12:45:54,1748,80,2828.85,477954,5,0.4,1
1262500,1262500,2024-01-22 14:37:33,485,4116,319.13,4545453,52,0.0,0
1294061,1294061,2024-01-24 00:44:14,3073,4369,1450.41,4668254,54,0.2,1
837547,837547,2024-01-04 20:13:28,1808,3963,907.15,3010408,34,0.1,1
1420072,1420072,2024-01-29 08:46:40,255,8547,1365.53,5129200,59,0.2,1
475088,475088,2023-12-20 16:54:17,144,3769,409.62,1702457,19,0.0,0
529278,529278,2023-12-23 04:08:53,3241,2876,1739.12,1915733,22,0.2,1
43820,43820,2023-12-02 16:58:43,3612,8678,11.25,147523,1,0.0,0
666542,666542,2023-12-28 16:35:23,3553,655,1325.6,2392523,27,0.2,1
1822385,1822385,2024-02-15 04:14:50,1596,7403,334.11,6581690,76,0.0,0
506463,506463,2023-12-22 05:40:44,3089,8599,109.7,1834844,21,0.0,0
2018749,2018749,2024-02-23 08:34:30,1351,6341,564.13,7288470,84,0.1,1
1500257,1500257,2024-02-01 13:35:12,1178,3655,512.0,5405712,62,0.1,1
1483337,1483337,2024-01-31 18:45:30,3579,9402,41.31,5337930,61,0.0,0
83929,83929,2023-12-04 12:01:53,2537,9110,2538.24,302513,3,0.4,1
1889847,1889847,2024-02-17 18:28:10,4006,9729,287.69,6805690,78,0.0,0
990861,990861,2024-01-11 10:02:30,550,8809,340.24,3578550,41,0.0,0
785068,785068,2024-01-02 15:37:23,4318,849,2482.49,2821043,32,0.4,1
1972156,1972156,2024-02-21 09:26:16,876,2384,313.65,7118776,82,0.0,0
1980231,1980231,2024-02-21 14:12:54,3604,9745,1301.49,7135974,82,0.2,1
1439812,1439812,2024-01-30 05:06:31,1100,95,871.66,5202391,60,0.1,1
1605319,1605319,2024-02-06 00:48:57,73,8058,1059.24,5791737,67,0.2,1
1653017,1653017,2024-02-07 22:33:14,3649,7652,450.35,5956394,68,0.0,0
1472192,1472192,2024-01-31 11:11:17,1187,5559,1947.53,5310677,61,0.2,1
308154,308154,2023-12-13 17:39:39,4720,5640,504.07,1100379,12,0.1,1
434707,434707,2023-12-19 06:18:26,2988,5046,579.91,1577906,18,0.1,1
1906417,1906417,2024-02-18 13:09:17,4401,332,829.14,6872957,79,0.1,1
2058910,2058910,2024-02-24 19:59:53,1119,7386,451.79,7415993,85,0.0,0
1324167,1324167,2024-01-25 08:43:32,1318,5177,1749.29,4783412,55,0.2,1
2440,2440,2023-12-01 05:21:04,1702,4685,1774.06,19264,0,0.2,1
1556406,1556406,2024-02-03 20:33:01,4416,7533,1868.64,5603581,64,0.2,1
956085,956085,2024-01-09 18:33:51,1360,8916,1578.79,3436431,39,0.2,1
997818,997818,2024-01-11 14:04:03,1005,3223,414.43,3593043,41,0.0,0
504781,504781,2023-12-22 03:19:20,3718,3008,629.58,1826360,21,0.1,1
1409970,1409970,2024-01-28 17:28:59,1568,8322,1178.32,5074139,58,0.2,1
1095396,1095396,2024-01-15 15:02:29,3811,8374,1341.98,3942149,45,0.2,1
18813,18813,2023-12-01 16:12:05,130,9182,94.4,58325,0,0.0,0
940597,940597,2024-01-09 08:20:21,237,9323,644.68,3399621,39,0.1,1
1126655,1126655,2024-01-17 02:37:00,2780,3715,1735.18,4070220,47,0.2,1
1217539,1217539,2024-01-20 16:44:57,2373,9707,641.34,4380297,50,0.1,1
917876,917876,2024-01-08 09:04:51,3400,8905,561.96,3315891,38,0.1,1
317121,317121,2023-12-14 08:02:58,3269,5741,786.72,1152178,13,0.1,1
751329,751329,2024-01-01 09:44:10,2152,6810,1319.21,2713450,31,0.2,1
1471100,1471100,2024-01-31 10:33:02,3248,4676,9.1,5308382,61,0.0,0
730456,730456,2023-12-31 11:35:45,1516,9676,2228.03,2633745,30,0.4,1
903139,903139,2024-01-07 14:28:34,4110,3559,892.55,3248914,37,0.1,1
1681899,1681899,2024-02-09 07:22:19,2331,4410,1642.82,6074539,70,0.2,1
893441,893441,2024-01-07 08:49:00,1764,1184,1988.74,3228540,37,0.2,1
779934,779934,2024-01-02 12:26:26,741,6140,137.93,2809586,32,0.0,0
944127,944127,2024-01-09 10:33:00,4483,8087,1172.89,3407580,39,0.2,1
505032,505032,2023-12-22 03:46:13,1424,6240,1293.86,1827973,21,0.2,1
587935,587935,2023-12-25 12:11:19,3236,9288,1772.0,2117479,24,0.2,1
872152,872152,2024-01-06 10:22:48,264,3846,2158.98,3147768,36,0.4,1
1691506,1691506,2024-02-09 13:23:01,4537,8724,916.65,6096181,70,0.1,1
1188271,1188271,2024-01-19 13:09:38,2356,7163,1612.95,4280978,49,0.2,1
842418,842418,2024-01-05 06:24:01,3180,4324,868.37,3047041,35,0.1,1
1978384,1978384,2024-02-21 13:06:59,2542,138,2379.86,7132019,82,0.4,1
957428,957428,2024-01-09 20:26:41,4381,4993,118.45,3443201,39,0.0,0
1777286,1777286,2024-02-13 07:08:01,3841,7001,1641.06,6419281,74,0.2,1
637522,637522,2023-12-27 13:23:28,47,3137,221.29,2294608,26,0.0,0
290403,290403,2023-12-13 05:42:54,2656,4780,183.88,1057374,12,0.0,0
121076,121076,2023-12-06 03:31:32,2457,5757,2076.53,444692,5,0.4,1
414871,414871,2023-12-18 09:20:35,2878,6689,1706.4,1502435,17,0.2,1
1244624,1244624,2024-01-21 20:07:19,4271,7757,1089.71,4478839,51,0.2,1
1517795,1517795,2024-02-02 09:51:31,311,6662,1094.29,5478691,63,0.2,1
831809,831809,2024-01-04 14:51:42,1975,2131,158.45,2991102,34,0.0,0
254634,254634,2023-12-11 13:45:04,3677,1484,140.94,913504,10,0.0,0
2040255,2040255,2024-02-24 06:38:21,3887,9738,827.27,7367901,85,0.1,1
935629,935629,2024-01-09 03:03:12,1151,3948,559.67,3380592,39,0.1,1
1857141,1857141,2024-02-16 12:18:42,4730,7646,315.52,6697122,77,0.0,0
640052,640052,2023-12-27 14:53:34,2259,4610,451.9,2300014,26,0.0,0
1092084,1092084,2024-01-15 13:02:53,3751,1771,888.57,3934973,45,0.1,1
1241794,1241794,2024-01-21 16:55:30,2684,2756,157.5,4467330,51,0.0,0
457593,457593,2023-12-20 04:53:45,136,9991,1654.96,1659225,19,0.2,1
1806288,1806288,2024-02-14 10:31:59,4909,4098,144.21,6517919,75,0.0,0
1193670,1193670,2024-01-19 16:44:16,3866,279,2488.54,4293856,49,0.4,1
1162369,1162369,2024-01-18 12:05:58,4953,988,3100.79,4190758,48,0.6000000000000001,1
1778333,1778333,2024-02-13 07:55:32,4554,1430,1642.67,6422132,74,0.2,1
917156,917156,2024-01-08 08:34:38,4098,5010,1219.94,3314078,38,0.2,1
78878,78878,2023-12-04 09:02:58,2737,6110,1991.52,291778,3,0.2,1
61848,61848,2023-12-03 13:00:51,1138,1550,178.83,219651,2,0.0,0
72042,72042,2023-12-04 00:33:40,4757,4413,513.05,261220,3,0.1,1
205491,205491,2023-12-09 12:56:44,2660,6150,1210.88,737804,8,0.2,1
498044,498044,2023-12-21 15:57:56,2866,5064,355.4,1785476,20,0.0,0
600601,600601,2023-12-26 03:28:12,4931,6085,1312.76,2172492,25,0.2,1
987503,987503,2024-01-11 07:46:03,3995,4449,1038.77,3570363,41,0.2,1
2061917,2061917,2024-02-25 04:09:02,2222,11,983.81,7445342,86,0.1,1
1074622,1074622,2024-01-14 17:31:53,4333,5252,1379.6,3864713,44,0.2,1
568528,568528,2023-12-24 14:52:41,1611,7114,2161.32,2040761,23,0.4,1
815679,815679,2024-01-04 02:45:23,2404,9626,386.65,2947523,34,0.0,0
2074832,2074832,2024-02-25 13:27:00,3390,1437,1119.01,7478820,86,0.2,1
1637242,1637242,2024-02-07 09:45:37,4354,2178,1766.32,5910337,68,0.2,1
1387918,1387918,2024-01-27 19:49:52,1564,4989,1823.91,4996192,57,0.2,1
1724515,1724515,2024-02-10 21:43:57,187,8685,718.53,6212637,71,0.1,1
1866465,1866465,2024-02-16 19:11:36,3865,631,1198.28,6721896,77,0.2,1
690742,690742,2023-12-29 16:39:19,4209,6172,203.07,2479159,28,0.0,0
146494,146494,2023-12-07 05:36:30,2027,587,1028.12,538590,6,0.2,1
841161,841161,2024-01-05 05:07:51,4252,3855,838.98,3042471,35,0.1,1
485656,485656,2023-12-21 08:31:14,3033,1501,1615.86,1758674,20,0.2,1
1697762,1697762,2024-02-09 17:45:15,2153,8775,913.22,6111915,70,0.1,1
565929,565929,2023-12-24 13:16:36,633,7951,999.03,2034996,23,0.1,1
22996,22996,2023-12-01 21:00:06,1593,4751,675.58,75606,0,0.1,1
1227218,1227218,2024-01-21 07:48:37,4468,547,414.81,4434517,51,0.0,0
1600596,1600596,2024-02-05 16:36:09,1619,4767,885.15,5762169,66,0.1,1
1720870,1720870,2024-02-10 16:53:00,2654,5016,3014.7,6195180,71,0.6000000000000001,1
1279238,1279238,2024-01-23 10:29:39,4802,8058,68.03,4616979,53,0.0,0
2082412,2082412,2024-02-25 19:31:56,3342,7622,1357.52,7500716,86,0.2,1
97210,97210,2023-12-05 03:54:58,4437,3576,940.72,359698,4,0.1,1
1970159,1970159,2024-02-21 08:08:38,4539,5955,295.18,7114118,82,0.0,0
1825784,1825784,2024-02-15 07:41:55,1596,762,801.52,6594115,76,0.1,1
1976011,1976011,2024-02-21 11:43:34,3074,9256,167.52,7127014,82,0.0,0
1663705,1663705,2024-02-08 11:05:15,2578,4972,1045.49,6001515,69,0.2,1
946350,946350,2024-01-09 11:46:15,2134,3313,1088.55,3411975,39,0.2,1
589504,589504,2023-12-25 13:06:07,1877,6028,1304.74,2120767,24,0.2,1
1952428,1952428,2024-02-20 12:02:40,1364,7888,589.12,7041760,81,0.1,1
911126,911126,2024-01-08 01:11:19,3297,761,9.0,3287479,38,0.0,0
626454,626454,2023-12-27 06:09:35,2445,3293,1896.6,2268575,26,0.2,1
1351035,1351035,2024-01-26 10:29:51,1180,5626,2577.31,4876191,56,0.4,1
291748,291748,2023-12-13 07:00:43,4543,3722,504.43,1062043,12,0.1,1
1357304,1357304,2024-01-26 14:07:53,1365,5094,317.93,4889273,56,0.0,0
709821,709821,2023-12-30 13:30:23,1881,1108,2902.97,2554223,29,0.4,1
1983309,1983309,2024-02-21 16:18:02,1218,4098,364.72,7143482,82,0.0,0
219412,219412,2023-12-10 06:32:22,4829,7502,2629.9,801142,9,0.4,1
630868,630868,2023-12-27 09:28:20,2967,7582,1891.07,2280500,26,0.2,1
1793365,1793365,2024-02-13 17:37:25,2586,9857,224.19,6457045,74,0.0,0
154039,154039,2023-12-07 10:59:55,710,3428,1022.6,557995,6,0.2,1
808972,808972,2024-01-03 15:36:08,4168,7186,211.89,2907368,33,0.0,0
1989274,1989274,2024-02-22 02:48:56,4406,1111,106.76,7181336,83,0.0,0
1972287,1972287,2024-02-21 09:31:20,234,2593,434.81,7119080,82,0.0,0
1441736,1441736,2024-01-30 06:57:48,3626,1866,853.44,5209068,60,0.1,1
1566665,1566665,2024-02-04 10:22:53,4927,2815,1604.07,5653373,65,0.2,1
953943,953943,2024-01-09 16:32:42,2848,8339,862.74,3429162,39,0.1,1
247678,247678,2023-12-11 09:45:39,441,8482,1009.97,899139,10,0.2,1
962770,962770,2024-01-10 07:03:49,55,5135,819.32,3481429,40,0.1,1
2113491,2113491,2024-02-27 08:02:00,4963,5449,155.87,7632120,88,0.0,0
223561,223561,2023-12-10 09:37:16,255,566,1749.87,812236,9,0.2,1
867013,867013,2024-01-06 06:55:06,3594,6949,1191.01,3135306,36,0.2,1
823394,823394,2024-01-04 09:59:13,2367,5823,54.14,2973553,34,0.0,0
1419147,1419147,2024-01-29 08:09:00,1152,5738,2669.21,5126940,59,0.4,1
7200,7200,2023-12-01 09:13:14,2808,99,909.89,33194,0,0.1,1
1117182,1117182,2024-01-16 13:50:14,2834,955,941.0,4024214,46,0.1,1
1022262,1022262,2024-01-12 14:16:31,3837,4616,941.24,3680191,42,0.1,1
1312427,1312427,2024-01-24 16:00:28,2323,5214,2175.83,4723228,54,0.4,1
2113392,2113392,2024-02-27 07:57:22,4927,9635,1014.97,7631842,88,0.2,1
765346,765346,2024-01-01 19:28:04,2706,9433,2005.36,2748484,31,0.4,1
531293,531293,2023-12-23 06:29:15,2130,4101,681.81,1924155,22,0.1,1
2018852,2018852,2024-02-23 08:38:35,4507,692,666.64,7288715,84,0.1,1
390534,390534,2023-12-17 08:58:21,675,6485,1954.46,1414701,16,0.2,1
323491,323491,2023-12-14 11:54:19,125,3122,1091.2,1166059,13,0.2,1
1457549,1457549,2024-01-30 17:02:29,1128,6726,58.32,5245349,60,0.0,0
586505,586505,2023-12-25 11:26:03,2779,540,373.39,2114763,24,0.0,0
1073057,1073057,2024-01-14 16:15:33,3192,8800,979.36,3860133,44,0.1,1
94863,94863,2023-12-04 20:57:30,4819,1351,1921.77,334650,3,0.2,1
370128,370128,2023-12-16 11:01:14,1876,4657,688.42,1335674,15,0.1,1
892400,892400,2024-01-07 08:05:32,771,3493,91.71,3225932,37,0.0,0
747443,747443,2024-01-01 07:00:43,799,6908,1570.23,2703643,31,0.2,1
724444,724444,2023-12-31 07:48:30,1794,7014,1082.55,2620110,30,0.2,1
870808,870808,2024-01-06 09:33:23,3696,614,215.11,3144803,36,0.0,0
1054861,1054861,2024-01-14 02:26:57,4211,8810,88.14,3810417,44,0.0,0
2027302,2027302,2024-02-23 13:41:47,4594,1340,1540.18,7306907,84,0.2,1
1783184,1783184,2024-02-13 11:00:56,247,1952,4.42,6433256,74,0.0,0
100696,100696,2023-12-05 07:32:05,630,7134,1886.76,372725,4,0.2,1
1970622,1970622,2024-02-21 08:28:22,3755,1099,993.48,7115302,82,0.1,1
114606,114606,2023-12-05 16:09:16,625,1158,2123.07,403756,4,0.4,1
178222,178222,2023-12-08 11:13:24,3575,2829,2121.63,645204,7,0.4,1
235653,235653,2023-12-10 17:09:30,511,613,1759.8,839370,9,0.2,1
1148823,1148823,2024-01-17 20:14:45,1939,9304,299.04,4133685,47,0.0,0
372671,372671,2023-12-16 12:27:36,3825,1318,1142.49,1340856,15,0.2,1
1373038,1373038,2024-01-27 09:22:53,2561,2537,17.52,4958573,57,0.0,0
696786,696786,2023-12-30 03:54:54,2359,8263,2133.32,2519694,29,0.4,1
271964,271964,2023-12-12 09:54:58,122,1502,1120.61,986098,11,0.2,1
1520328,1520328,2024-02-02 11:18:51,2433,3549,925.32,5483931,63,0.1,1
1438668,1438668,2024-01-30 03:24:47,3768,7916,111.16,5196287,60,0.0,0
1440145,1440145,2024-01-30 05:28:19,3357,7961,822.5,5203699,60,0.1,1
180580,180580,2023-12-08 12:33:53,2991,998,568.33,650033,7,0.1,1
651416,651416,2023-12-28 07:01:59,3886,9654,3133.44,2358119,27,0.6000000000000001,1
1580297,1580297,2024-02-04 20:52:05,1115,4120,925.7,5691125,65,0.1,1
1313969,1313969,2024-01-24 17:19:15,1165,7418,2885.39,4727955,54,0.4,1
1599487,1599487,2024-02-05 15:45:12,3498,8801,484.88,5759112,66,0.0,0
1267593,1267593,2024-01-22 18:50:06,3166,8969,911.51,4560606,52,0.1,1
2095180,2095180,2024-02-26 11:31:13,3742,801,1648.45,7558273,87,0.2,1
1628026,1628026,2024-02-06 20:29:58,332,6925,589.38,5862598,67,0.1,1
50558,50558,2023-12-03 05:20:08,910,1384,1318.59,192008,2,0.2,1
2041667,2041667,2024-02-24 07:49:25,3863,582,260.03,7372165,85,0.0,0
1693194,1693194,2024-02-09 14:22:35,2060,7781,1675.86,6099755,70,0.2,1
246484,246484,2023-12-11 09:01:03,3698,6436,1224.72,896463,10,0.2,1
1216545,1216545,2024-01-20 15:57:57,3716,2379,2316.81,4377477,50,0.4,1
1973234,1973234,2024-02-21 10:07:45,1197,6955,1383.24,7121265,82,0.2,1
848767,848767,2024-01-05 10:41:48,1028,1326,1835.61,3062508,35,0.2,1
1919007,1919007,2024-02-19 05:31:09,2273,9409,519.12,6931869,80,0.1,1
